Sample.ID,Tool,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22a,SBS22b,SBS26,SBS28,SBS29,SBS30,SBS31,SBS35,SBS37,SBS38,SBS40,SBS40a,SBS40b,SBS40c,SBS41,SBS44,SBS24,SBS39
Lung-AdenoCA::S.13,QP_0.00,128.964637673426,2466.20038305048,3039.84848142531,27844.6258889045,14894.9750136867,0,0,0,0,0,0,2119.61849085694,0,0,0,164.152691936174,0,0,0,120.341255031669,0,8731.80606443847,0,0,0,0,0,0,0,0,0,0,0,0,0,6126.46709299627,0,0,0,0,0,0,0
Lung-AdenoCA::S.14,QP_0.00,421.747063432329,2393.83350131839,3.95268723667717e-15,5.84764783368392e-15,27901.1757389524,0,0,0,0,0,0,676.554211615079,0,0,0,4471.66104024509,0,0,0,0,0,327.663029379348,0,0,0,0,0,0,313.140202508418,0,0,0,0,0,0,3784.22521254899,0,0,0,0,0,0,0
Lung-AdenoCA::S.15,QP_0.00,791.909282559505,3968.45140707843,0,7010.43815360052,14534.5103924549,0,0,0,0,0,0,0,0,0,0,4381.8740926695,0,0,0,50.8166716371197,0,1.95547753932454e-13,0,0,0,0,0,0,1.84897878056554e-15,0,0,0,0,0,0,2.22140057885432e-13,0,0,0,0,0,0,0
Lung-AdenoCA::S.16,QP_0.00,471.926644758886,2799.39971614229,52.6092792516067,138.358922170333,5242.15931776303,0,0,0,0,0,0,0,0,0,0,63.1918718170876,0,0,0,8.74441033671909e-16,5.26024729184515e-15,0,0,0,0,0,0,0,20.9218767115361,0,0,0,0,0,0,118.432371385235,0,0,0,0,0,0,0
Lung-AdenoCA::S.17,QP_0.00,200.385828187858,4477.57095961172,11566.7286916601,18495.8666106299,19628.86191444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.800137188576,3.2877717054347e-15,4044.77596825237,0,0,0,0,0,0,150.009890029507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.18,QP_0.00,106.670114281024,3.98961571682934,1038.47363413403,25839.8896395686,6011.78783283388,0,0,0,0,0,0,3.11288510513763e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18916346564554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.19,QP_0.00,626.089261502426,4719.88209639057,6530.18265537946,0,4892.56782789114,0,0,0,0,0,0,1.91936310595109e-15,0,0,0,0,0,0,0,0,1.52579200448391,62.2254881940397,0,0,0,0,0,0,1.04418195459286e-16,0,0,0,0,0,0,870.526878637875,0,0,0,0,0,0,0
Lung-AdenoCA::S.20,QP_0.00,72.7846559194236,302.504959160891,130.210506861445,15430.9061241816,366.417566998691,0,0,0,0,0,0,40.8127030112873,0,0,0,2343.00465373896,0,0,0,235.270999123367,173.858586842155,3.26686662150967e-14,0,0,0,0,0,0,1.995272932594e-14,0,0,0,0,0,0,16190.2292441622,0,0,0,0,0,0,0
Lung-AdenoCA::S.21,QP_0.00,608.683452060668,217.758085066682,268.031117310859,0,5715.55789291676,0,0,0,0,0,0,8.42149126024452e-14,0,0,0,3.47470100080311,0,0,0,0,6.06682223369825e-16,122.425783072063,0,0,0,0,0,0,153.220267830594,0,0,0,0,0,0,2.84870074156611,0,0,0,0,0,0,0
Lung-AdenoCA::S.22,QP_0.00,177.331418389132,581.774875399982,6137.84083164059,81030.3588862861,364.536491377198,0,0,0,0,0,0,4.7389489832192e-14,0,0,0,444.410404837135,0,0,0,37.0083800689367,317.857855497297,0,0,0,0,0,0,0,815.880856503665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.23,QP_0.00,469.679053180738,440.088330338698,1855.10762005714,0,9430.96825293308,0,0,0,0,0,0,540.32424235184,0,0,0,267.778348765002,0,0,0,0,100.054152373509,2.8360312884876e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.24,QP_0.00,1580.7448401407,276.992319797892,2.06161340197478e-13,110613.411564902,1.00791839666022e-13,0,0,0,0,0,0,1247.08510261451,0,0,0,889.598430347828,0,0,0,0,3875.68644728394,6548.48129491302,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67583782593329e-13,0,0,0,0,0,0,0
Lung-AdenoCA::S.25,QP_0.00,441.369109875623,2722.27665092265,3.03166860966259e-13,21820.3579828137,2481.66375593255,0,0,0,0,0,0,0,0,0,0,153.896965541205,0,0,0,1.0450324864306e-14,2.81686534851525e-15,1396.8489548085,0,0,0,0,0,0,0,0,0,0,0,0,0,17170.5865801058,0,0,0,0,0,0,0
Lung-AdenoCA::S.26,QP_0.00,1776.68913014859,45.8213262945668,6.42799379868398e-14,0,16985.8648087096,0,0,0,0,0,0,532.801843208663,0,0,0,171.432751248196,0,0,0,0,2934.994491034,5030.41130887119,0,0,0,0,0,0,418.680325907276,0,0,0,0,0,0,4834.30401457794,0,0,0,0,0,0,0
Lung-AdenoCA::S.27,QP_0.00,531.666020510969,514.165810027321,5.72906114629442e-13,64747.5309863469,0,0,0,0,0,0,0,0,0,0,0,3918.22433423052,0,0,0,41.5930874405744,0,7799.7537415961,0,0,0,0,0,0,244.066019847653,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.28,QP_0.00,363.523275936712,5451.02513826669,1.2696469647443e-13,54057.3101618271,3667.78103257888,0,0,0,0,0,0,1339.38874215819,0,0,0,110.467602713609,0,0,0,1166.50404651886,0,5.03595942742911e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.29,QP_0.00,822.464747326086,88.1835279437873,0,0,2671.15436065405,0,0,0,0,0,0,3.8812832766365e-14,0,0,0,0,0,0,0,1121.32683345474,0,2.5756470056273e-14,0,0,0,0,0,0,2.36547555176894e-14,0,0,0,0,0,0,4407.87053062134,0,0,0,0,0,0,0
Lung-AdenoCA::S.30,QP_0.00,172.516143942118,256.615737118918,1418.40901738828,21600.7952580228,9906.49670799821,0,0,0,0,0,0,0,0,0,0,2229.67335285075,0,0,0,0,7.71643811621536e-15,0,0,0,0,0,0,0,104.493782678925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.31,QP_0.00,471.135378573189,143.224650957939,2.3131895515165e-14,28737.9033064365,1.61735809182255e-13,0,0,0,0,0,0,3.01149036297616e-13,0,0,0,7.75007248254671e-17,0,0,0,38.7366640323769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.32,QP_0.00,585.440054415522,2453.63043382344,944.091171693888,0,16743.623784364,0,0,0,0,0,0,160.937991014769,0,0,0,5645.46788824354,0,0,0,7.25483605005817e-15,0,245.808676444834,0,0,0,0,0,0,2.32477084376297e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.33,QP_0.00,341.810358682117,3331.20093229734,102.541361805381,7.91776850072229e-14,10503.2966694917,0,0,0,0,0,0,0,0,0,0,47.6928974972558,0,0,0,41.5642292215012,2.84343461398299e-15,44.8935510047468,0,0,0,0,0,0,5.60996323688068e-15,0,0,0,0,0,0,1.04388008480372e-14,0,0,0,0,0,0,0
Lung-AdenoCA::S.34,QP_0.00,394.388189937698,156.82523806297,0,181.188096275362,16492.9910241043,0,0,0,0,0,0,748.163485210098,0,0,0,0,0,0,0,6.5374089862086e-15,132.878210042314,0,0,0,0,0,0,0,6.32877761261255e-16,0,0,0,0,0,0,13414.5657563673,0,0,0,0,0,0,0
Lung-AdenoCA::S.35,QP_0.00,144.000974124947,4.92340064930686,5.18265740442801,3697.65370317246,159.922427239849,0,0,0,0,0,0,2.65482805587051e-14,0,0,0,7.32676566848238e-16,0,0,0,1.90571560229365e-16,5.75862323604571e-16,1243.31683740901,0,0,0,0,0,0,2.63345636677112e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.36,QP_0.00,1019.11823576172,159.226597828892,591.909238776435,218.672175509555,4487.59041576222,0,0,0,0,0,0,6.81256664806103e-15,0,0,0,6366.06559771863,0,0,0,0,0,1.63327310928605e-15,0,0,0,0,0,0,116.55644369768,0,0,0,0,0,0,2148.86129494487,0,0,0,0,0,0,0
Lung-AdenoCA::S.37,QP_0.00,79.6868739807502,64.7615280892982,182.548027741686,0,18133.5743827912,0,0,0,0,0,0,136.169815290915,0,0,0,1060.13545340779,0,0,0,0,127.457283793856,206.2012728249,0,0,0,0,0,0,537.13004389708,0,0,0,0,0,0,28052.3353181825,0,0,0,0,0,0,0
Lung-AdenoCA::S.38,QP_0.00,533.290593076787,3271.82835513834,0,31326.9444579835,6.61405130074053e-13,0,0,0,0,0,0,1.9499044641085e-14,0,0,0,1.52928770270716e-14,0,0,0,2.92818955829051e-15,2.68548681308692e-14,2293.41088339723,0,0,0,0,0,0,0,0,0,0,0,0,0,5106.52571040416,0,0,0,0,0,0,0
Lung-AdenoCA::S.39,QP_0.00,68.4272260846111,0,296.42060322066,251.388023942967,5126.63071427425,0,0,0,0,0,0,302.653159045325,0,0,0,7.72074493621932e-16,0,0,0,2.07301966215572e-16,29.2672512374147,414.498454840665,0,0,0,0,0,0,50.9463999199765,0,0,0,0,0,0,7409.76816743413,0,0,0,0,0,0,0
Lung-AdenoCA::S.40,QP_0.00,539.120755343841,522.284917106834,0,0,34541.3156795809,0,0,0,0,0,0,3.29023888115121e-13,0,0,0,1592.84845767032,0,0,0,382.270013259152,2.8559359058003,9.70829516400819e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,3954.30424113314,0,0,0,0,0,0,0
Lung-AdenoCA::S.41,QP_0.00,78.5425747809137,376.299826593346,711.469474444917,8392.15982298642,30428.3045106198,0,0,0,0,0,0,8.01082089170284e-15,0,0,0,0,0,0,0,0,0,1581.22379057463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.42,QP_0.00,439.658461928159,3595.21865481326,0,0,7208.12288325858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48632199681362e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06630454919773e-13,0,0,0,0,0,0,0
Lung-AdenoCA::S.43,QP_0.00,341.298759721108,112.009371063286,0,3.38429976757731e-14,10775.555354501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836.467256003986,0,1516.36542337952,0,0,0,0,0,0,0,0,0,0,0,0,0,4463.3038353311,0,0,0,0,0,0,0
Lung-AdenoCA::S.44,QP_0.00,121.627074165844,6168.04670528372,0,37830.826949713,22635.4078883675,0,0,0,0,0,0,0,0,0,0,3.9497110424525e-14,0,0,0,7.03014133757259e-14,0,0,0,0,0,0,0,0,7.409465474745,0,0,0,0,0,0,3039.68191699519,0,0,0,0,0,0,0
Lung-AdenoCA::S.45,QP_0.00,1125.77321410638,461.545019370184,3644.17546686852,1.71824269833208e-14,5857.89730951684,0,0,0,0,0,0,698.610665395838,0,0,0,675.363828048806,0,0,0,776.968180656676,2351.25394550701,7.65377218083686e-15,0,0,0,0,0,0,92.9228154356984,0,0,0,0,0,0,5246.48955509404,0,0,0,0,0,0,0
Lung-AdenoCA::S.46,QP_0.00,215.452984451429,982.099311183877,0,0,3758.91397345911,0,0,0,0,0,0,16.8526281607898,0,0,0,12354.5564485601,0,0,0,0,0,420.12465418468,0,0,0,0,0,0,4.15724618646364e-15,0,0,0,0,0,0,1.74140794737251e-14,0,0,0,0,0,0,0
Lung-AdenoCA::S.47,QP_0.00,452.578812673453,3099.90772047904,1.2490063556422e-13,29797.2288788326,2552.98194580289,0,0,0,0,0,0,2.36349585338484e-13,0,0,0,9.59174943508302e-15,0,0,0,95.3026422120175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.48,QP_0.00,1.71806366648238e-15,13009.5578399368,4771.29463881988,0,7325.33703894839,0,0,0,0,0,0,1.46671233991501e-13,0,0,0,499.501297638886,0,0,0,89.4844315966472,28.5454223285952,849.136837338729,0,0,0,0,0,0,0,0,0,0,0,0,0,21208.142493392,0,0,0,0,0,0,0
Lung-AdenoCA::S.49,QP_0.00,2.56482499012315e-14,4358.88845468891,797.972310246421,5.13956995315776e-14,17442.3754265449,0,0,0,0,0,0,0,0,0,0,4668.09194637289,0,0,0,34.3322065977863,0.339655549130013,1.69791169751325e-14,0,0,0,0,0,0,1.140207088869e-14,0,0,0,0,0,0,1.07046252271152e-13,0,0,0,0,0,0,0
Lung-AdenoCA::S.50,QP_0.00,23.8347817266544,380.466316892562,152.728506965958,1.2122198225816e-14,0,0,0,0,0,0,0,0,0,0,0,4610.97039441483,0,0,0,0,0,5.5440916832363e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.51,QP_0.00,498.427239777766,639.091089636612,0,3.10217142472206e-15,7087.8789838352,0,0,0,0,0,0,0,0,0,0,435.380787271152,0,0,0,0,14.1343882426517,0,0,0,0,0,0,0,2.08751123662072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.52,QP_0.00,309.195593652623,5948.03929469273,1164.04577070479,125.397705894657,10010.9675317755,0,0,0,0,0,0,285.164173496944,0,0,0,0,0,0,0,0,54.6034443541751,3.34662442766898e-15,0,0,0,0,0,0,78.5864854285936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.53,QP_0.00,1302.62499496884,1546.81335598822,1926.55950657792,9553.92618997073,2427.56867672298,0,0,0,0,0,0,1.23465169029994e-13,0,0,0,29.834881395851,0,0,0,0,0,3541.6184691806,0,0,0,0,0,0,0,0,0,0,0,0,0,2145.05392519487,0,0,0,0,0,0,0
Lung-AdenoCA::S.54,QP_0.00,901.076483952476,736.670695658025,0,22542.6582678064,2352.25784585178,0,0,0,0,0,0,70.2293534500209,0,0,0,25.6348962459555,0,0,0,32.4872441486569,665.080897175157,604.904315711496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.55,QP_0.00,0,46.5261907051162,0,53193.0377158195,1346.33064239836,0,0,0,0,0,0,1449.11087611388,0,0,0,1022.9945749632,0,0,0,1.95911437816259e-14,2.03305563374454e-14,0,0,0,0,0,0,0,9.73623469368775e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.56,QP_0.00,403.187914054765,2986.16553596816,1.58313023323153e-12,122518.10104645,5.75836912755421e-13,0,0,0,0,0,0,0,0,0,0,19015.6966238019,0,0,0,3.7025582890155e-15,0,0,0,0,0,0,0,0,99.8488797248363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.57,QP_0.00,5.81724085074238e-33,0,0,0,1915.2880441097,0,0,0,0,0,0,0,0,0,0,3494.0026673578,0,0,0,0,1861.52373359393,403.465866932739,0,0,0,0,0,0,5.46331188359795e-15,0,0,0,0,0,0,24375.7196880058,0,0,0,0,0,0,0
Lung-AdenoCA::S.58,QP_0.00,595.520216785333,110.971793053887,2.25384930941828e-14,0,6931.09228775063,0,0,0,0,0,0,2.62411510470507e-14,0,0,0,89.0250421900287,0,0,0,2.0550520584163e-14,3.80908120417032e-15,553.587281648584,0,0,0,0,0,0,178.300733121143,0,0,0,0,0,0,1597.5026454504,0,0,0,0,0,0,0
Lung-AdenoCA::S.59,QP_0.00,138.781291423712,9226.63046268472,0,346.592272628539,1170.59655112479,0,0,0,0,0,0,323.718558488369,0,0,0,4.5203771040951e-15,0,0,0,0,17.6808636498674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86252824095167e-13,0,0,0,0,0,0,0
Lung-AdenoCA::S.60,QP_0.00,253.586154752044,0,1.6705721231942e-12,118358.160397213,1.40558482541613e-13,0,0,0,0,0,0,5.06770438920907e-14,0,0,0,1.69709132555929e-14,0,0,0,154.253448035212,0,0,0,0,0,0,0,0,2.25008414630039e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.61,QP_0.00,366.571009033778,795.930131684376,0,11289.0589998163,24470.5224155415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01704376578278e-14,959.917443924105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.62,QP_0.00,846.751084938011,0,0,20977.3895640822,3790.5561870246,0,0,0,0,0,0,559.138973713765,0,0,0,1283.72460636038,0,0,0,0,0,1223.43958388102,0,0,0,0,0,0,2.44105973209804e-14,0,0,0,0,0,0,4.84113433205749e-14,0,0,0,0,0,0,0
Lung-AdenoCA::S.63,QP_0.00,175.72975661052,2.08662377640695e-15,0,1.4675299584476e-13,17177.2486127679,0,0,0,0,0,0,741.707808793365,0,0,0,1529.05997264528,0,0,0,174.124338536675,0,4298.12951064621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.64,QP_0.00,391.564770775912,1624.68670052492,9915.44428107904,29311.7203490042,17302.3358466233,0,0,0,0,0,0,2.44820307455018e-13,0,0,0,0,0,0,0,43.2480519926641,3.82429817651683e-15,6.80456758418785e-14,0,0,0,0,0,0,2.85487677834375e-15,0,0,0,0,0,0,2.84198618968159e-13,0,0,0,0,0,0,0
Lung-AdenoCA::S.65,QP_0.00,287.066130138016,4448.38748320479,377.605521010623,8243.89160588908,1754.72213696878,0,0,0,0,0,0,11.6735586234573,0,0,0,1710.99298205956,0,0,0,4.23344801656598e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4052.66058210569,0,0,0,0,0,0,0
Lung-AdenoCA::S.66,QP_0.00,308.76953763183,1937.94058908131,0,13179.5751805103,8439.69247940319,0,0,0,0,0,0,0,0,0,0,2464.02221337339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.67,QP_0.00,171.07947524306,9857.91793488292,0,2.24980614396869e-16,13523.002589874,0,0,0,0,0,0,4.70987708931284e-13,0,0,0,0,0,0,0,0,0,4.39697991221852e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.68,QP_0.00,1179.33799588262,730.174608250024,11363.1395299802,88033.2314465156,1067.82617740075,0,0,0,0,0,0,2.44736511286461e-13,0,0,0,3685.81340628061,0,0,0,0,471.535281733538,0,0,0,0,0,0,0,473.941553956649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.69,QP_0.00,563.136613118775,5649.43061273796,355.53462415479,16312.3282812844,3993.80472636387,0,0,0,0,0,0,0,0,0,0,1096.25015777172,0,0,0,0,1.66637702820323e-14,3196.92789255363,0,0,0,0,0,0,3.02225872573897e-14,0,0,0,0,0,0,4925.58709201485,0,0,0,0,0,0,0
Lung-AdenoCA::S.70,QP_0.00,749.654239431147,0,183.304974994244,11132.0959768071,2.96940029295458e-15,0,0,0,0,0,0,2.65685523338636e-14,0,0,0,430.944808767486,0,0,0,0,1.23375150904686e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.71,QP_0.00,587.305837358215,39.0192055498237,1772.5554230471,1.6302504755658e-13,961.642699304663,0,0,0,0,0,0,0,0,0,0,2055.22446661059,0,0,0,0,107.124708034035,2.11414726391057e-13,0,0,0,0,0,0,7.8542429009963e-15,0,0,0,0,0,0,15502.1276600956,0,0,0,0,0,0,0
Lung-AdenoCA::S.72,QP_0.00,186.26288087604,1346.61751195736,45.3455489730995,160.739005447107,2050.39312256785,0,0,0,0,0,0,0,0,0,0,2463.84324050003,0,0,0,0,7.16691113810219e-16,1.4564728086155e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,767.798689678521,0,0,0,0,0,0,0
Lung-AdenoCA::S.73,QP_0.00,108.3515756417,61.0503334936676,3188.33365542568,20275.3591901965,1729.90294287143,0,0,0,0,0,0,0,0,0,0,2.80955880552339e-14,0,0,0,9.07210340510179e-15,0,2915.00230237106,0,0,0,0,0,0,2.9107964141708e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.74,QP_0.00,688.159965181989,9982.19936078559,0,17903.6895867835,10225.2108289614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579.01916918465,301.623156592143,494.921139067432,0,0,0,0,0,0,0,0,0,0,0,0,0,6972.17679344326,0,0,0,0,0,0,0
Lung-AdenoCA::S.75,QP_0.00,941.384668737702,26.8825791306978,3572.02093607685,16073.2643611831,48662.5565086718,0,0,0,0,0,0,0,0,0,0,534.037026817028,0,0,0,97.1485863714971,1.29758942803557e-16,168.125565992004,0,0,0,0,0,0,540.579767019407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.76,QP_0.00,281.165153473876,8.12900644790206,5.97773061397843e-15,3.41355597416841e-15,903.020090480795,0,0,0,0,0,0,1.08213084198693e-14,0,0,0,0,0,0,0,1.48158966576217e-17,1.24638435579051,39.5421088363154,0,0,0,0,0,0,14.8972564053209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.77,QP_0.00,0,2777.63658584551,4.65440430473522e-13,44751.434862858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2176.69014490081,0,0,0,0,0,0,0,0,0,0,0,0,0,15303.2384063957,0,0,0,0,0,0,0
Lung-AdenoCA::S.78,QP_0.00,146.659734489302,3.73622072145286e-15,367.198288598383,4.00246452672603e-14,5199.11496476132,0,0,0,0,0,0,193.918111001906,0,0,0,4.58608354827781e-15,0,0,0,33.8552530687748,4.41580915588728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4440.83783892442,0,0,0,0,0,0,0
Lung-AdenoCA::S.79,QP_0.00,1071.97822820618,65.2916859658736,7.56658929437756e-15,43.561440297936,6068.04223084627,0,0,0,0,0,0,1.36678245946269e-14,0,0,0,7.2555676731151,0,0,0,18.4074785019748,0,102.723424336862,0,0,0,0,0,0,127.98706262005,0,0,0,0,0,0,788.752881551741,0,0,0,0,0,0,0
Lung-AdenoCA::S.80,QP_0.00,169.543317406961,1.47201043257952,0,29.3755993615914,2076.82463590859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6125661536719,0,1.48562974421022e-14,0,0,0,0,0,0,32.1718707366114,0,0,0,0,0,0,6.15276422980976e-15,0,0,0,0,0,0,0
Lung-AdenoCA::S.81,QP_0.00,4.29235372597052e-16,1.4900601087031e-14,3133.06125365169,23736.2857234932,9694.38376827842,0,0,0,0,0,0,0,0,0,0,5.24405410761564e-15,0,0,0,0,4.90247217507568e-15,2700.36670768186,0,0,0,0,0,0,40.6608429832233,0,0,0,0,0,0,628.241703911611,0,0,0,0,0,0,0
Lung-AdenoCA::S.82,QP_0.00,55.5661125449165,5.94686066821431e-16,9697.77399158818,12991.9173614999,2801.25017432018,0,0,0,0,0,0,0,0,0,0,1846.37980444822,0,0,0,0,0,2570.11255559859,0,0,0,0,0,0,1.24759243104605e-14,0,0,0,0,0,0,8.31640312171089e-13,0,0,0,0,0,0,0
Lung-AdenoCA::S.83,QP_0.00,184.719074562581,83.6998142868488,2467.0278510585,448.850269738501,4382.51771417072,0,0,0,0,0,0,967.754517086927,0,0,0,6515.06574162013,0,0,0,181.355205465056,0,874.009812010731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.84,QP_0.00,728.244950557447,1768.35450152871,8.41256272238535e-14,55074.7453416325,1.30609706595631e-13,0,0,0,0,0,0,2131.77456823113,0,0,0,917.292510737308,0,0,0,271.888886026436,0,9299.0488737426,0,0,0,0,0,0,5.80017482711468e-14,0,0,0,0,0,0,4236.65036754389,0,0,0,0,0,0,0
Lung-AdenoCA::S.85,QP_0.00,432.28765384712,3985.18198625155,1897.0493830286,7741.49232071685,5411.4886414793,0,0,0,0,0,0,0,0,0,0,1255.51785798494,0,0,0,91.1657068659819,0,2466.81644982565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.86,QP_0.00,328.444331360103,0,1468.25227945748,16741.1540247775,1463.5260302823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62333412266185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.87,QP_0.00,517.873649586927,53.1556983764748,3849.6197843133,146.360166851896,0,0,0,0,0,0,0,3.20399973565294e-14,0,0,0,2685.97746854202,0,0,0,0,0,287.013232329381,0,0,0,0,0,0,2.78657760573373e-15,0,0,0,0,0,0,2.03525280270982e-14,0,0,0,0,0,0,0
Lung-AdenoCA::S.88,QP_0.00,0,82.499793846135,771.506686881696,11758.8622024896,1004.65010760808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.065344980551,333.516002962544,0,0,0,0,0,0,3.98615545607872,0,0,0,0,0,0,6803.91370577529,0,0,0,0,0,0,0
Lung-AdenoCA::S.89,QP_0.00,276.374788769227,0,512.703885001289,24450.361464691,0,0,0,0,0,0,0,0,0,0,0,172.586020723198,0,0,0,0,1424.64288080355,1144.72535464984,0,0,0,0,0,0,0,0,0,0,0,0,0,11826.6056053619,0,0,0,0,0,0,0
Lung-AdenoCA::S.90,QP_0.00,723.720109632465,2.93590915475769e-14,0,9.21250775892415e-14,7527.0480526799,0,0,0,0,0,0,5.82392050323313e-15,0,0,0,8.67550879928932e-15,0,0,0,0,0,65.2318376876348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.91,QP_0.00,784.213047853345,7.68608363001463,247.29505685765,2117.36587872087,1323.43761825087,0,0,0,0,0,0,2.01875604229115e-15,0,0,0,26.530000375952,0,0,0,9.77973103268445,12.6925832786044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.92,QP_0.00,207.291813497895,3235.39710273852,4049.56506445393,39448.3474148574,5906.55965200239,0,0,0,0,0,0,1.53314713549149e-14,0,0,0,198.553741086365,0,0,0,0,0,1.50555700365977e-14,0,0,0,0,0,0,37.2852113635137,0,0,0,0,0,0,1.73619442705673e-13,0,0,0,0,0,0,0
Lung-AdenoCA::S.93,QP_0.00,567.899944462195,2525.15917511183,3.71945663868614e-14,49982.7364038557,2422.17437048073,0,0,0,0,0,0,0,0,0,0,5.93326097402795e-16,0,0,0,3.86836476655806,0,0,0,0,0,0,0,0,79.1617413229696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.94,QP_0.00,673.216954360466,0,2190.84557108466,1355.28697337358,0,0,0,0,0,0,0,0,0,0,0,3352.378376467,0,0,0,0,9.67854485783125e-15,256.482894616376,0,0,0,0,0,0,2.50124231867149e-14,0,0,0,0,0,0,7825.78923009791,0,0,0,0,0,0,0
Lung-AdenoCA::S.95,QP_0.00,399.804283075276,4421.94876911556,8.47719175354882e-14,7522.15630336339,8.03191764996428e-14,0,0,0,0,0,0,3.27184149908753e-15,0,0,0,64.6209031639702,0,0,0,117.704783673155,1.19566702846435e-15,1936.44378390283,0,0,0,0,0,0,312.077687904273,0,0,0,0,0,0,7221.24348580154,0,0,0,0,0,0,0
